SN;JD;Filt;mag
SN 2007af      ;2454169.47;I;13.386
SN 2007af      ;2454171.43;I;13.346
SN 2007af      ;2454174.51;I;13.355
SN 2007af      ;2454175.48;I;13.405
SN 2007af      ;2454177.44;I;13.495
SN 2007af      ;2454181.45;I;13.670
SN 2007af      ;2454183.44;I;13.831
SN 2007af      ;2454185.42;I;13.887
SN 2007af      ;2454188.43;I;13.982
SN 2007af      ;2454190.39;I;13.959
SN 2007af      ;2454198.39;I;13.810
SN 2007af      ;2454207.39;I;14.126
SN 2007af      ;2454211.38;I;14.386
SN 2007af      ;2454214.37;I;14.610
SN 2007af      ;2454217.36;I;14.712
SN 2007af      ;2454225.37;I;15.107
SN 2007af      ;2454228.38;I;15.259
SN 2007af      ;2454231.35;I;15.382
SN 2007af      ;2454234.35;I;15.507
SN 2007af      ;2454239.34;I;15.700
SN 2007af      ;2454244.34;I;15.970
SN 2007af      ;2454253.32;I;16.372
SN 2007af      ;2454258.26;I;16.561
SN 2007af      ;2454264.28;I;16.751
SN 2007af      ;2454267.28;I;16.828
SN 2007af      ;2454268.28;I;16.921
SN 2007af      ;2454273.20;I;17.008
SN 2007af      ;2454283.20;I;17.358
SN 2007af      ;2454288.20;I;17.576
SN 2007af      ;2454293.20;I;17.591
SN 2007af      ;2454298.19;I;18.051
SN 2007af      ;2454306.19;I;17.985
SN 2007af      ;2454311.19;I;18.204
SN 2007af      ;2454316.18;I;18.253
SN 2007af      ;2454321.18;I;18.347
SN 2007af      ;2454326.17;I;18.620
SN 2007au      ;2454178.23;B;17.323
SN 2007au      ;2454181.16;B;16.909
SN 2007au      ;2454183.16;B;16.803
SN 2007au      ;2454185.15;B;16.915
SN 2007au      ;2454189.14;B;17.247
SN 2007au      ;2454191.15;B;17.583
SN 2007au      ;2454193.15;B;17.748
SN 2007au      ;2454199.15;B;18.689
SN 2007au      ;2454203.16;B;19.117
SN 2007au      ;2454178.23;V;17.143
SN 2007au      ;2454181.16;V;16.785
SN 2007au      ;2454183.16;V;16.606
SN 2007au      ;2454185.15;V;16.574
SN 2007au      ;2454189.14;V;16.625
SN 2007au      ;2454191.15;V;16.789
SN 2007au      ;2454193.15;V;16.970
SN 2007au      ;2454199.15;V;17.359
SN 2007au      ;2454203.16;V;17.753
SN 2007au      ;2454214.17;V;18.540
SN 2007au      ;2454217.17;V;18.835
SN 2007au      ;2454220.17;V;19.013
SN 2007au      ;2454178.23;R;16.861
SN 2007au      ;2454181.16;R;16.506
SN 2007au      ;2454183.16;R;16.383
SN 2007au      ;2454185.15;R;16.411
SN 2007au      ;2454189.14;R;16.465
SN 2007au      ;2454191.15;R;16.672
SN 2007au      ;2454193.15;R;16.709
SN 2007au      ;2454199.15;R;16.925
SN 2007au      ;2454203.16;R;17.197
SN 2007au      ;2454214.17;R;18.105
SN 2007au      ;2454217.17;R;18.137
SN 2007au      ;2454220.17;R;18.328
SN 2007au      ;2454226.17;R;18.524
SN 2007au      ;2454178.23;I;16.900
SN 2007au      ;2454181.16;I;16.543
SN 2007au      ;2454183.16;I;16.529
SN 2007au      ;2454185.15;I;16.606
SN 2007au      ;2454189.14;I;16.691
SN 2007au      ;2454191.15;I;16.864
SN 2007au      ;2454193.15;I;16.808
SN 2007au      ;2454199.15;I;16.722
SN 2007au      ;2454203.16;I;16.884
SN 2007au      ;2454214.17;I;17.856
SN 2007au      ;2454217.17;I;17.850
SN 2007bc      ;2454196.28;B;15.993
SN 2007bc      ;2454198.27;B;15.945
SN 2007bc      ;2454200.28;B;15.929
SN 2007bc      ;2454203.29;B;16.045
SN 2007bc      ;2454206.27;B;16.213
SN 2007bc      ;2454209.28;B;16.556
SN 2007bc      ;2454211.27;B;16.750
SN 2007bc      ;2454214.27;B;17.241
SN 2007bc      ;2454220.27;B;17.948
SN 2007bc      ;2454225.24;B;18.393
SN 2007bc      ;2454228.23;B;18.665
SN 2007bc      ;2454231.23;B;18.763
SN 2007bc      ;2454234.18;B;19.062
SN 2007bc      ;2454237.18;B;19.170
SN 2007bc      ;2454241.18;B;19.579
SN 2007bc      ;2454196.28;V;16.151
SN 2007bc      ;2454198.27;V;15.950
SN 2007bc      ;2454200.28;V;15.971
SN 2007bc      ;2454203.29;V;15.972
SN 2007bc      ;2454206.27;V;16.066
SN 2007bc      ;2454209.28;V;16.214
SN 2007bc      ;2454211.27;V;16.313
SN 2007bc      ;2454214.27;V;16.522
SN 2007bc      ;2454220.27;V;16.894
SN 2007bc      ;2454225.24;V;17.260
SN 2007bc      ;2454228.23;V;17.424
SN 2007bc      ;2454231.23;V;17.636
SN 2007bc      ;2454234.18;V;17.816
SN 2007bc      ;2454237.18;V;18.050
SN 2007bc      ;2454241.18;V;18.023
SN 2007bc      ;2454250.19;V;18.395
SN 2007bc      ;2454254.19;V;18.538
SN 2007bc      ;2454196.28;R;15.939
SN 2007bc      ;2454198.27;R;15.841
SN 2007bc      ;2454200.28;R;15.828
SN 2007bc      ;2454203.29;R;15.814
SN 2007bc      ;2454206.27;R;15.936
SN 2007bc      ;2454209.28;R;16.141
SN 2007bc      ;2454211.27;R;16.282
SN 2007bc      ;2454214.27;R;16.416
SN 2007bc      ;2454220.27;R;16.534
SN 2007bc      ;2454225.24;R;16.782
SN 2007bc      ;2454228.23;R;16.938
SN 2007bc      ;2454231.23;R;17.143
SN 2007bc      ;2454234.18;R;17.361
SN 2007bc      ;2454237.18;R;17.538
SN 2007bc      ;2454241.18;R;17.625
SN 2007bc      ;2454250.19;R;18.120
SN 2007bc      ;2454254.19;R;18.144
SN 2007bc      ;2454196.28;I;16.045
SN 2007bc      ;2454198.27;I;16.131
SN 2007bc      ;2454200.28;I;16.152
SN 2007bc      ;2454203.29;I;16.230
SN 2007bc      ;2454206.27;I;16.389
SN 2007bc      ;2454209.28;I;16.582
SN 2007bc      ;2454211.27;I;16.645
SN 2007bc      ;2454214.27;I;16.636
SN 2007bc      ;2454220.27;I;16.545
SN 2007bc      ;2454225.24;I;16.572
SN 2007bc      ;2454228.23;I;16.666
SN 2007bc      ;2454231.23;I;16.839
SN 2007bc      ;2454234.18;I;17.122
SN 2007bc      ;2454237.18;I;17.352
SN 2007bc      ;2454241.18;I;17.460
SN 2007bc      ;2454250.19;I;17.835
SN 2007bc      ;2454254.19;I;18.173
SN 2007bj      ;2454209.40;B;15.557
SN 2007bj      ;2454211.44;B;15.693
SN 2007bj      ;2454213.50;B;15.887
SN 2007bj      ;2454216.41;B;16.163
SN 2007bj      ;2454219.44;B;16.488
SN 2007bj      ;2454226.42;B;17.040
SN 2007bj      ;2454229.43;B;17.259
SN 2007bj      ;2454232.44;B;17.525
SN 2007bj      ;2454235.41;B;17.774
SN 2007bj      ;2454238.42;B;17.849
SN 2007bj      ;2454241.42;B;18.113
SN 2007bj      ;2454247.40;B;18.250
SN 2007bj      ;2454258.32;B;18.409
SN 2007bj      ;2454262.32;B;18.456
SN 2007bj      ;2454266.35;B;18.544
SN 2007bj      ;2454268.32;B;18.750
SN 2007bj      ;2454270.34;B;18.502
SN 2007bj      ;2454274.30;B;18.591
SN 2007bj      ;2454282.29;B;18.748
SN 2007bj      ;2454209.40;V;15.352
SN 2007bj      ;2454211.44;V;15.521
SN 2007bj      ;2454213.50;V;15.636
SN 2007bj      ;2454216.41;V;15.772
SN 2007bj      ;2454219.44;V;15.891
SN 2007bj      ;2454226.42;V;16.226
SN 2007bj      ;2454229.43;V;16.330
SN 2007bj      ;2454232.44;V;16.520
SN 2007bj      ;2454235.41;V;16.863
SN 2007bj      ;2454238.42;V;16.833
SN 2007bj      ;2454241.42;V;17.125
SN 2007bj      ;2454244.41;V;17.160
SN 2007bj      ;2454247.40;V;17.339
SN 2007bj      ;2454258.32;V;17.858
SN 2007bj      ;2454262.32;V;17.805
SN 2007bj      ;2454266.35;V;18.048
SN 2007bj      ;2454268.32;V;18.098
SN 2007bj      ;2454270.34;V;18.072
SN 2007bj      ;2454209.40;R;15.367
SN 2007bj      ;2454211.44;R;15.497
SN 2007bj      ;2454213.50;R;15.665
SN 2007bj      ;2454216.41;R;15.815
SN 2007bj      ;2454219.44;R;15.856
SN 2007bj      ;2454226.42;R;15.909
SN 2007bj      ;2454229.43;R;16.022
SN 2007bj      ;2454232.44;R;16.131
SN 2007bj      ;2454235.41;R;16.288
SN 2007bj      ;2454238.42;R;16.456
SN 2007bj      ;2454241.42;R;16.722
SN 2007bj      ;2454244.41;R;16.764
SN 2007bj      ;2454247.40;R;16.997
SN 2007bj      ;2454258.32;R;17.442
SN 2007bj      ;2454262.32;R;17.617
SN 2007bj      ;2454266.35;R;17.745
SN 2007bj      ;2454268.32;R;17.767
SN 2007bj      ;2454282.29;R;18.030
SN 2007bj      ;2454209.40;I;15.811
SN 2007bj      ;2454211.44;I;16.113
SN 2007bj      ;2454213.50;I;16.340
SN 2007bj      ;2454216.41;I;16.287
SN 2007bj      ;2454219.44;I;16.181
SN 2007bj      ;2454226.42;I;16.054
SN 2007bj      ;2454229.43;I;15.935
SN 2007bj      ;2454232.44;I;15.861
SN 2007bj      ;2454235.41;I;15.929
SN 2007bj      ;2454238.42;I;16.249
SN 2007bj      ;2454241.42;I;16.701
SN 2007bj      ;2454244.41;I;16.865
SN 2007bj      ;2454247.40;I;17.079
SN 2007bj      ;2454258.32;I;17.498
SN 2007bj      ;2454262.32;I;17.740
SN 2007ca      ;2454230.32;B;16.167
SN 2007ca      ;2454232.30;B;16.267
SN 2007ca      ;2454234.32;B;16.374
SN 2007ca      ;2454236.32;B;16.527
SN 2007ca      ;2454238.34;B;16.665
SN 2007ca      ;2454241.31;B;16.957
SN 2007ca      ;2454243.31;B;17.136
SN 2007ca      ;2454246.31;B;17.370
SN 2007ca      ;2454259.28;B;18.588
SN 2007ca      ;2454262.22;B;18.706
SN 2007ca      ;2454230.32;V;15.861
SN 2007ca      ;2454232.30;V;15.875
SN 2007ca      ;2454234.32;V;15.978
SN 2007ca      ;2454236.32;V;16.011
SN 2007ca      ;2454238.34;V;16.137
SN 2007ca      ;2454241.31;V;16.329
SN 2007ca      ;2454243.31;V;16.443
SN 2007ca      ;2454246.31;V;16.600
SN 2007ca      ;2454255.19;V;17.061
SN 2007ca      ;2454259.28;V;17.190
SN 2007ca      ;2454262.22;V;17.368
SN 2007ca      ;2454265.27;V;17.593
SN 2007ca      ;2454267.22;V;17.664
SN 2007ca      ;2454268.23;V;17.701
SN 2007ca      ;2454230.32;R;15.637
SN 2007ca      ;2454232.30;R;15.617
SN 2007ca      ;2454234.32;R;15.747
SN 2007ca      ;2454236.32;R;15.904
SN 2007ca      ;2454238.34;R;16.043
SN 2007ca      ;2454241.31;R;16.246
SN 2007ca      ;2454243.31;R;16.352
SN 2007ca      ;2454246.31;R;16.457
SN 2007ca      ;2454255.19;R;16.458
SN 2007ca      ;2454259.28;R;16.717
SN 2007ca      ;2454262.22;R;16.793
SN 2007ca      ;2454265.27;R;17.049
SN 2007ca      ;2454267.22;R;17.015
SN 2007ca      ;2454268.23;R;17.191
SN 2007ca      ;2454230.32;I;15.774
SN 2007ca      ;2454232.30;I;15.819
SN 2007ca      ;2454234.32;I;16.018
SN 2007ca      ;2454236.32;I;16.164
SN 2007ca      ;2454241.31;I;16.281
SN 2007ca      ;2454243.31;I;16.488
SN 2007ca      ;2454246.31;I;16.480
SN 2007ca      ;2454255.19;I;16.223
SN 2007ca      ;2454259.28;I;16.320
SN 2007ca      ;2454262.22;I;16.364
SN 2007ca      ;2454265.27;I;16.482
SN 2007ca      ;2454267.22;I;16.570
SN 2007ca      ;2454268.23;I;16.737
SN 2007ci      ;2454238.24;B;17.022
SN 2007ci      ;2454241.24;B;16.364
SN 2007ci      ;2454243.21;B;16.144
SN 2007ci      ;2454246.21;B;15.988
SN 2007ci      ;2454248.19;B;16.096
SN 2007ci      ;2454250.23;B;16.220
SN 2007ci      ;2454252.19;B;16.433
SN 2007ci      ;2454254.22;B;16.713
SN 2007ci      ;2454259.21;B;17.576
SN 2007ci      ;2454262.23;B;17.997
SN 2007ci      ;2454265.21;B;18.449
SN 2007ci      ;2454269.22;B;18.704
SN 2007ci      ;2454273.22;B;19.064
SN 2007ci      ;2454277.20;B;19.039
SN 2007ci      ;2454238.24;V;17.010
SN 2007ci      ;2454241.24;V;16.395
SN 2007ci      ;2454243.21;V;16.215
SN 2007ci      ;2454246.21;V;15.979
SN 2007ci      ;2454248.19;V;16.032
SN 2007ci      ;2454250.23;V;15.996
SN 2007ci      ;2454252.19;V;16.006
SN 2007ci      ;2454254.22;V;16.126
SN 2007ci      ;2454259.21;V;16.546
SN 2007ci      ;2454262.23;V;16.815
SN 2007ci      ;2454265.21;V;17.052
SN 2007ci      ;2454269.22;V;17.443
SN 2007ci      ;2454273.22;V;17.663
SN 2007ci      ;2454277.20;V;17.941
SN 2007ci      ;2454238.24;R;16.801
SN 2007ci      ;2454241.24;R;16.241
SN 2007ci      ;2454243.21;R;16.102
SN 2007ci      ;2454248.19;R;15.951
SN 2007ci      ;2454250.23;R;15.911
SN 2007ci      ;2454252.19;R;16.006
SN 2007ci      ;2454254.22;R;16.108
SN 2007ci      ;2454259.21;R;16.329
SN 2007ci      ;2454262.23;R;16.472
SN 2007ci      ;2454265.21;R;16.609
SN 2007ci      ;2454269.22;R;16.942
SN 2007ci      ;2454273.22;R;17.325
SN 2007ci      ;2454277.20;R;17.461
SN 2007ci      ;2454238.24;I;16.777
SN 2007ci      ;2454241.24;I;16.309
SN 2007ci      ;2454243.21;I;16.317
SN 2007ci      ;2454248.19;I;16.293
SN 2007ci      ;2454250.23;I;16.245
SN 2007ci      ;2454252.19;I;16.328
SN 2007ci      ;2454259.21;I;16.249
SN 2007ci      ;2454262.23;I;16.304
SN 2007ci      ;2454265.21;I;16.354
SN 2007ci      ;2454269.22;I;16.556
SN 2007ci      ;2454273.22;I;16.894
SN 2007ci      ;2454277.20;I;17.163
SN 2007co      ;2454258.41;B;17.225
SN 2007co      ;2454260.41;B;17.011
SN 2007co      ;2454262.39;B;16.915
SN 2007co      ;2454264.41;B;16.875
SN 2007co      ;2454266.40;B;16.911
SN 2007co      ;2454267.36;B;16.933
SN 2007co      ;2454268.36;B;17.005
SN 2007co      ;2454270.36;B;17.128
SN 2007co      ;2454272.38;B;17.270
SN 2007co      ;2454274.38;B;17.447
SN 2007co      ;2454276.38;B;17.678
SN 2007co      ;2454278.33;B;17.874
SN 2007co      ;2454280.35;B;18.013
SN 2007co      ;2454283.36;B;18.331
SN 2007co      ;2454286.33;B;18.740
SN 2007co      ;2454289.30;B;19.043
SN 2007co      ;2454293.35;B;19.248
SN 2007co      ;2454296.30;B;19.537
SN 2007co      ;2454299.30;B;19.631
SN 2007co      ;2454302.29;B;19.823
SN 2007co      ;2454306.31;B;19.836
SN 2007co      ;2454309.28;B;20.005
SN 2007co      ;2454258.41;V;17.127
SN 2007co      ;2454260.41;V;16.932
SN 2007co      ;2454262.39;V;16.795
SN 2007co      ;2454264.41;V;16.781
SN 2007co      ;2454266.40;V;16.738
SN 2007co      ;2454267.36;V;16.746
SN 2007co      ;2454268.36;V;16.776
SN 2007co      ;2454270.36;V;16.828
SN 2007co      ;2454272.38;V;16.889
SN 2007co      ;2454274.38;V;16.986
SN 2007co      ;2454276.38;V;17.106
SN 2007co      ;2454278.33;V;17.214
SN 2007co      ;2454280.35;V;17.334
SN 2007co      ;2454283.36;V;17.451
SN 2007co      ;2454286.33;V;17.670
SN 2007co      ;2454289.30;V;17.785
SN 2007co      ;2454293.35;V;18.021
SN 2007co      ;2454296.30;V;18.222
SN 2007co      ;2454299.30;V;18.467
SN 2007co      ;2454302.29;V;18.606
SN 2007co      ;2454306.31;V;18.827
SN 2007co      ;2454309.28;V;18.797
SN 2007co      ;2454312.28;V;18.965
SN 2007co      ;2454315.25;V;19.000
SN 2007co      ;2454258.41;R;16.874
SN 2007co      ;2454260.41;R;16.713
SN 2007co      ;2454262.39;R;16.616
SN 2007co      ;2454264.41;R;16.548
SN 2007co      ;2454266.40;R;16.540
SN 2007co      ;2454267.36;R;16.539
SN 2007co      ;2454268.36;R;16.552
SN 2007co      ;2454270.36;R;16.618
SN 2007co      ;2454272.38;R;16.752
SN 2007co      ;2454274.38;R;16.908
SN 2007co      ;2454276.38;R;17.067
SN 2007co      ;2454278.33;R;17.191
SN 2007co      ;2454280.35;R;17.242
SN 2007co      ;2454283.36;R;17.283
SN 2007co      ;2454286.33;R;17.292
SN 2007co      ;2454289.30;R;17.365
SN 2007co      ;2454293.35;R;17.446
SN 2007co      ;2454296.30;R;17.692
SN 2007co      ;2454299.30;R;17.864
SN 2007co      ;2454302.29;R;18.066
SN 2007co      ;2454306.31;R;18.180
SN 2007co      ;2454309.28;R;18.305
SN 2007co      ;2454312.28;R;18.484
SN 2007co      ;2454315.25;R;18.589
SN 2007co      ;2454258.41;I;16.951
SN 2007co      ;2454260.41;I;16.861
SN 2007co      ;2454262.39;I;16.803
SN 2007co      ;2454264.41;I;16.936
SN 2007co      ;2454266.40;I;16.988
SN 2007co      ;2454267.36;I;17.028
SN 2007co      ;2454268.36;I;17.053
SN 2007co      ;2454270.36;I;17.124
SN 2007co      ;2454272.38;I;17.301
SN 2007co      ;2454274.38;I;17.464
SN 2007co      ;2454276.38;I;17.607
SN 2007co      ;2454278.33;I;17.638
SN 2007co      ;2454280.35;I;17.595
SN 2007co      ;2454283.36;I;17.505
SN 2007co      ;2454286.33;I;17.505
SN 2007co      ;2454289.30;I;17.397
SN 2007co      ;2454293.35;I;17.358
SN 2007co      ;2454296.30;I;17.504
SN 2007co      ;2454299.30;I;17.734
SN 2007co      ;2454302.29;I;17.899
SN 2007co      ;2454306.31;I;18.057
SN 2007co      ;2454309.28;I;18.131
SN 2007co      ;2454312.28;I;18.372
SN 2007co      ;2454315.25;I;18.499
SN 2007cq      ;2454276.48;B;16.358
SN 2007cq      ;2454280.47;B;16.260
SN 2007cq      ;2454282.38;B;16.350
SN 2007cq      ;2454289.35;B;16.759
SN 2007cq      ;2454291.40;B;16.918
SN 2007cq      ;2454293.42;B;17.103
SN 2007cq      ;2454295.41;B;17.345
SN 2007cq      ;2454297.39;B;17.580
SN 2007cq      ;2454300.36;B;17.977
SN 2007cq      ;2454303.39;B;18.244
SN 2007cq      ;2454306.40;B;18.547
SN 2007cq      ;2454309.38;B;18.874
SN 2007cq      ;2454315.39;B;19.227
SN 2007cq      ;2454319.33;B;19.325
SN 2007cq      ;2454323.32;B;19.385
SN 2007cq      ;2454327.35;B;19.324
SN 2007cq      ;2454331.29;B;19.532
SN 2007cq      ;2454335.30;B;19.682
SN 2007cq      ;2454343.28;B;19.694
SN 2007cq      ;2454347.26;B;19.712
SN 2007cq      ;2454353.29;B;19.663
SN 2007cq      ;2454357.27;B;19.970
SN 2007cq      ;2454276.48;V;16.347
SN 2007cq      ;2454278.41;V;16.246
SN 2007cq      ;2454280.47;V;16.165
SN 2007cq      ;2454282.38;V;16.164
SN 2007cq      ;2454289.35;V;16.383
SN 2007cq      ;2454291.40;V;16.471
SN 2007cq      ;2454293.42;V;16.606
SN 2007cq      ;2454295.41;V;16.725
SN 2007cq      ;2454297.39;V;16.826
SN 2007cq      ;2454300.36;V;17.035
SN 2007cq      ;2454303.39;V;17.211
SN 2007cq      ;2454306.40;V;17.414
SN 2007cq      ;2454309.38;V;17.587
SN 2007cq      ;2454315.39;V;17.902
SN 2007cq      ;2454319.33;V;18.192
SN 2007cq      ;2454323.32;V;18.310
SN 2007cq      ;2454327.35;V;18.409
SN 2007cq      ;2454331.29;V;18.538
SN 2007cq      ;2454335.30;V;18.512
SN 2007cq      ;2454343.28;V;18.828
SN 2007cq      ;2454347.26;V;19.021
SN 2007cq      ;2454353.29;V;19.066
SN 2007cq      ;2454357.27;V;19.188
SN 2007cq      ;2454276.48;R;16.259
SN 2007cq      ;2454278.41;R;16.170
SN 2007cq      ;2454280.47;R;16.099
SN 2007cq      ;2454282.38;R;16.104
SN 2007cq      ;2454289.35;R;16.357
SN 2007cq      ;2454291.40;R;16.503
SN 2007cq      ;2454293.42;R;16.649
SN 2007cq      ;2454295.41;R;16.778
SN 2007cq      ;2454297.39;R;16.818
SN 2007cq      ;2454300.36;R;16.892
SN 2007cq      ;2454303.39;R;16.950
SN 2007cq      ;2454306.40;R;17.035
SN 2007cq      ;2454309.38;R;17.141
SN 2007cq      ;2454315.39;R;17.529
SN 2007cq      ;2454319.33;R;17.739
SN 2007cq      ;2454323.32;R;17.912
SN 2007cq      ;2454327.35;R;18.079
SN 2007cq      ;2454331.29;R;18.237
SN 2007cq      ;2454335.30;R;18.345
SN 2007cq      ;2454343.28;R;18.545
SN 2007cq      ;2454347.26;R;18.717
SN 2007cq      ;2454353.29;R;18.918
SN 2007cq      ;2454357.27;R;19.042
SN 2007cq      ;2454276.48;I;16.352
SN 2007cq      ;2454278.41;I;16.315
SN 2007cq      ;2454280.47;I;16.370
SN 2007cq      ;2454282.38;I;16.435
SN 2007cq      ;2454289.35;I;16.816
SN 2007cq      ;2454291.40;I;16.953
SN 2007cq      ;2454293.42;I;17.049
SN 2007cq      ;2454295.41;I;17.072
SN 2007cq      ;2454297.39;I;17.050
SN 2007cq      ;2454300.36;I;16.993
SN 2007cq      ;2454303.39;I;16.962
SN 2007cq      ;2454306.40;I;16.930
SN 2007cq      ;2454309.38;I;16.938
SN 2007cq      ;2454315.39;I;17.228
SN 2007cq      ;2454319.33;I;17.519
SN 2007cq      ;2454323.32;I;17.698
SN 2007cq      ;2454327.35;I;17.785
SN 2007cq      ;2454331.29;I;18.010
SN 2007cq      ;2454335.30;I;18.215
SN 2007cq      ;2454343.28;I;18.685
SN 2007cq      ;2454347.26;I;18.625
SN 2007cq      ;2454353.29;I;18.757
SN 2007cq      ;2454357.27;I;19.177
SN 2007fr      ;2454296.41;B;18.813
SN 2007fr      ;2454299.35;B;18.497
SN 2007fr      ;2454302.38;B;18.398
SN 2007fr      ;2454306.36;B;18.574
SN 2007fr      ;2454309.35;B;19.110
SN 2007fr      ;2454315.34;B;20.152
SN 2007fr      ;2454316.35;B;20.108
SN 2007fr      ;2454317.35;B;20.242
SN 2007fr      ;2454323.37;B;20.836
SN 2007fr      ;2454324.32;B;21.010
SN 2007fr      ;2454332.27;B;21.470
SN 2007fr      ;2454333.28;B;21.503
SN 2007fr      ;2454296.41;V;18.753
SN 2007fr      ;2454299.35;V;18.418
SN 2007fr      ;2454302.38;V;18.404
SN 2007fr      ;2454306.36;V;18.264
SN 2007fr      ;2454309.35;V;18.508
SN 2007fr      ;2454315.34;V;18.936
SN 2007fr      ;2454316.35;V;19.097
SN 2007fr      ;2454317.35;V;19.212
SN 2007fr      ;2454319.31;V;19.268
SN 2007fr      ;2454323.37;V;19.770
SN 2007fr      ;2454324.32;V;19.749
SN 2007fr      ;2454332.27;V;20.404
SN 2007fr      ;2454333.28;V;20.278
SN 2007fr      ;2454336.27;V;20.473
SN 2007fr      ;2454344.33;V;20.837
SN 2007fr      ;2454357.26;V;21.378
SN 2007fr      ;2454358.29;V;21.156
SN 2007fr      ;2454379.26;V;21.459
SN 2007fr      ;2454380.27;V;21.651
SN 2007fr      ;2454296.41;R;18.560
SN 2007fr      ;2454299.35;R;18.253
SN 2007fr      ;2454302.38;R;18.142
SN 2007fr      ;2454306.36;R;18.179
SN 2007fr      ;2454309.35;R;18.423
SN 2007fr      ;2454315.34;R;18.483
SN 2007fr      ;2454316.35;R;18.653
SN 2007fr      ;2454317.35;R;18.685
SN 2007fr      ;2454319.31;R;18.844
SN 2007fr      ;2454323.30;R;19.036
SN 2007fr      ;2454323.37;R;19.104
SN 2007fr      ;2454324.32;R;19.248
SN 2007fr      ;2454327.30;R;19.708
SN 2007fr      ;2454332.27;R;19.769
SN 2007fr      ;2454333.28;R;19.789
SN 2007fr      ;2454344.33;R;20.255
SN 2007fr      ;2454296.41;I;18.620
SN 2007fr      ;2454299.35;I;18.384
SN 2007fr      ;2454302.38;I;18.405
SN 2007fr      ;2454306.36;I;18.394
SN 2007fr      ;2454309.35;I;18.646
SN 2007fr      ;2454315.34;I;18.508
SN 2007fr      ;2454316.35;I;18.488
SN 2007fr      ;2454317.35;I;18.548
SN 2007fr      ;2454319.31;I;18.775
SN 2007fr      ;2454323.30;I;18.867
SN 2007fr      ;2454323.37;I;18.637
SN 2007fr      ;2454324.32;I;18.749
SN 2007fr      ;2454327.30;I;19.418
SN 2007fr      ;2454331.26;I;19.305
SN 2007fr      ;2454332.27;I;19.559
SN 2007fr      ;2454333.28;I;19.433
SN 2007fr      ;2454336.27;I;19.848
SN 2007hj      ;2454346.29;B;16.090
SN 2007hj      ;2454349.44;B;15.931
SN 2007hj      ;2454353.34;B;16.057
SN 2007hj      ;2454355.29;B;16.384
SN 2007hj      ;2454357.38;B;16.701
SN 2007hj      ;2454359.32;B;17.018
SN 2007hj      ;2454361.25;B;17.358
SN 2007hj      ;2454363.41;B;17.667
SN 2007hj      ;2454367.25;B;18.218
SN 2007hj      ;2454371.25;B;18.498
SN 2007hj      ;2454373.25;B;18.599
SN 2007hj      ;2454375.27;B;18.810
SN 2007hj      ;2454377.26;B;18.823
SN 2007hj      ;2454379.21;B;18.920
SN 2007hj      ;2454381.20;B;19.067
SN 2007hj      ;2454384.26;B;19.013
SN 2007hj      ;2454387.24;B;19.081
SN 2007hj      ;2454390.26;B;19.312
SN 2007hj      ;2454403.29;B;19.328
SN 2007hj      ;2454406.14;B;19.428
SN 2007hj      ;2454410.18;B;19.518
SN 2007hj      ;2454414.15;B;19.576
SN 2007hj      ;2454418.17;B;19.501
SN 2007hj      ;2454346.29;V;15.998
SN 2007hj      ;2454348.34;V;15.771
SN 2007hj      ;2454349.44;V;15.748
SN 2007hj      ;2454353.34;V;15.721
SN 2007hj      ;2454355.29;V;15.798
